
<!-- saved from url=(0066)http://72.14.190.127:5984/am/_design/crunch/_list/csv/event_counts -->
<html><head><meta http-equiv="Content-Type" content="text/html; charset=UTF-8"></head><body>doi	pubDate	journal	f1000Factor	backtweetsCount	deliciousCount	facebookShareCount	facebookLikeCount	facebookCommentCount	facebookClickCount	mendeleyReadersCount	almBlogsCount	pdfDownloadsCount	xmlDownloadsCount	htmlDownloadsCount	almCiteULikeCount	almScopusCount	almPubMedCount	almCrossRefCount	plosCommentCount	plosCommentResponsesCount	wikipediaCites
10.1371/journal.pbio.0020085	2004-03-16T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	79	46	2362	0	0	0	1	0	0	0
10.1371/journal.pbio.0020086	2004-03-23T00:00:00+00:00	pbio	false	0	0	0	0	0	0	11	0	1059	64	13674	3	64	25	20	0	0	0
10.1371/journal.pbio.0020087	2004-03-16T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	155	43	3242	0	0	0	0	0	0	0
10.1371/journal.pbio.0020088	2004-03-16T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	67	40	1643	0	0	0	0	0	0	0
10.1371/journal.pbio.0020089	2004-03-16T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	119	39	1581	0	0	0	1	0	0	0
10.1371/journal.pbio.0020090	2004-04-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	4	0	421	40	3498	0	27	7	9	0	0	0
10.1371/journal.pbio.0020091	2004-04-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	9	0	481	42	3551	0	26	12	11	0	0	1
10.1371/journal.pbio.0020092	2004-05-11T00:00:00+00:00	pbio	false	0	0	1	0	0	0	6	0	1243	52	7811	0	56	9	18	0	0	0
10.1371/journal.pbio.0020093	2004-03-23T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	105	41	2763	2	0	0	0	0	0	0
10.1371/journal.pbio.0020094	2004-04-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	84	33	1626	0	0	0	1	0	0	0
10.1371/journal.pbio.0020095	2004-02-10T00:00:00+00:00	pbio	6	0	0	0	0	0	0	2	0	613	46	6763	0	42	15	9	0	0	0
10.1371/journal.pbio.0020096	2004-04-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	21	0	1555	74	7685	0	98	18	31	1	0	0
10.1371/journal.pbio.0020097	2004-04-13T00:00:00+00:00	pbio	false	0	3	2	0	2	0	33	1	3084	127	36959	2	107	3	32	0	0	2
10.1371/journal.pbio.0020098	2004-02-24T00:00:00+00:00	pbio	10	0	0	0	0	0	0	29	1	3457	87	19541	4	231	72	92	0	0	0
10.1371/journal.pbio.0020099	2004-04-13T00:00:00+00:00	pbio	false	0	1	0	0	0	0	2	0	112	55	2825	0	2	2	1	2	0	0
10.1371/journal.pbio.0020100	2004-04-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	3	0	258	38	3341	0	0	0	0	0	0	0
10.1371/journal.pbio.0020101	2004-04-13T00:00:00+00:00	pbio	false	0	2	1	0	0	0	2	0	975	62	12660	1	1	0	1	0	0	0
10.1371/journal.pbio.0020102	2004-02-10T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	73	37	2921	0	0	0	1	0	0	0
10.1371/journal.pbio.0020103	2004-04-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	37	37	1039	0	0	0	0	0	0	0
10.1371/journal.pbio.0020104	2004-02-24T00:00:00+00:00	pbio	false	0	0	0	0	0	0	34	0	4570	109	19615	4	445	141	170	0	0	0
10.1371/journal.pbio.0020105	2004-04-13T00:00:00+00:00	pbio	false	0	1	0	0	0	0	5	0	333	57	7165	0	2	1	0	2	1	0
10.1371/journal.pbio.0020106	2004-04-13T00:00:00+00:00	pbio	false	0	2	7	1	7	0	18	0	2251	82	22460	1	30	2	12	0	0	0
10.1371/journal.pbio.0020107	2004-02-24T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	333	38	2807	0	0	0	0	0	0	0
10.1371/journal.pbio.0020108	2004-04-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	23	0	1541	66	9330	7	128	32	34	0	0	0
10.1371/journal.pbio.0020109	2004-03-30T00:00:00+00:00	pbio	6	0	0	0	0	0	0	21	0	1106	48	6952	1	101	13	53	0	0	0
10.1371/journal.pbio.0020110	2004-05-11T00:00:00+00:00	pbio	false	0	0	0	0	0	0	5	0	646	49	5453	1	64	21	25	0	0	0
10.1371/journal.pbio.0020111	2004-04-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	561	44	21642	0	0	0	0	0	0	0
10.1371/journal.pbio.0020112	2004-04-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	118	37	2202	0	0	0	0	0	0	0
10.1371/journal.pbio.0020113	2004-04-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	7	0	741	55	6463	0	6	0	3	0	0	0
10.1371/journal.pbio.0020114	2004-02-24T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	158	38	2995	0	0	0	0	0	0	0
10.1371/journal.pbio.0020115	2004-04-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	98	34	1552	0	0	0	0	0	0	0
10.1371/journal.pbio.0020116	2004-03-05T00:00:00+00:00	pbio	false	0	1	0	0	0	0	2	0	488	55	22027	0	15	6	8	0	0	1
10.1371/journal.pbio.0020117	2004-04-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	133	46	1823	0	0	0	0	0	0	0
10.1371/journal.pbio.0020118	2004-04-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	284	45	3137	1	0	0	1	0	0	0
10.1371/journal.pbio.0020119	2004-04-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	218	38	2136	0	0	0	0	0	0	0
10.1371/journal.pbio.0020120	2004-04-13T00:00:00+00:00	pbio	false	0	0	1	1	0	0	20	0	1690	67	9209	0	88	0	18	0	0	0
10.1371/journal.pbio.0020121	2004-04-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	2	0	398	48	6157	0	3	0	2	0	0	0
10.1371/journal.pbio.0020122	2004-04-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	2	0	210	42	2365	0	0	0	0	0	0	0
10.1371/journal.pbio.0020123	2004-06-15T00:00:00+00:00	pbio	6	0	0	0	0	0	0	11	0	972	54	5349	3	66	18	22	0	0	0
10.1371/journal.pbio.0020124	2004-04-13T00:00:00+00:00	pbio	false	0	1	1	0	2	0	0	0	240	42	7512	0	0	0	0	0	0	0
10.1371/journal.pbio.0020125	2004-04-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	4	0	535	41	4321	0	1	0	0	0	0	0
10.1371/journal.pbio.0020126	2004-03-23T00:00:00+00:00	pbio	false	0	0	0	0	0	0	16	0	1253	54	9531	2	75	13	32	0	0	0
10.1371/journal.pbio.0020127	2004-05-11T00:00:00+00:00	pbio	false	0	0	0	0	0	0	5	0	454	51	4616	0	1	1	0	0	0	0
10.1371/journal.pbio.0020128	2004-05-11T00:00:00+00:00	pbio	false	0	0	0	0	0	0	18	0	754	51	4307	0	53	18	11	0	0	0
10.1371/journal.pbio.0020129	2004-05-11T00:00:00+00:00	pbio	false	0	0	0	0	0	0	5	0	865	49	5439	0	51	10	19	0	0	0
10.1371/journal.pbio.0020130	2004-05-11T00:00:00+00:00	pbio	false	0	0	0	0	0	0	3	0	945	64	6697	0	63	13	23	0	0	0
10.1371/journal.pbio.0020131	2004-03-23T00:00:00+00:00	pbio	false	0	0	0	0	0	0	24	0	1400	52	9722	0	233	90	62	0	0	0
10.1371/journal.pbio.0020132	2004-05-11T00:00:00+00:00	pbio	6	0	0	0	0	0	0	34	0	1607	54	7748	5	131	42	45	0	0	0
10.1371/journal.pbio.0020133	2004-05-11T00:00:00+00:00	pbio	false	0	0	0	0	0	0	12	0	2177	76	15222	4	32	7	10	0	0	3
10.1371/journal.pbio.0020134	2004-03-23T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	167	42	2794	0	1	0	0	0	0	0
10.1371/journal.pbio.0020135	2004-05-11T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	129	39	2564	0	0	0	0	0	0	0
10.1371/journal.pbio.0020136	2004-03-23T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	72	37	2279	0	0	0	0	0	0	0
10.1371/journal.pbio.0020137	2004-04-27T00:00:00+00:00	pbio	false	0	0	0	0	0	0	21	2	1581	49	22466	1	110	41	42	0	0	0
10.1371/journal.pbio.0020138	2004-05-11T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	69	41	992	0	0	0	0	0	0	0
10.1371/journal.pbio.0020139	2004-05-11T00:00:00+00:00	pbio	11	0	0	0	0	0	0	11	0	1587	67	11204	2	128	39	45	0	0	0
10.1371/journal.pbio.0020140	2004-05-11T00:00:00+00:00	pbio	false	0	0	0	0	0	0	7	0	303	40	2989	0	2	0	1	0	0	0
10.1371/journal.pbio.0020141	2004-06-15T00:00:00+00:00	pbio	6	0	0	0	0	0	0	27	0	1571	60	11112	0	29	8	45	0	0	0
10.1371/journal.pbio.0020142	2004-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	11	0	526	37	3487	2	37	5	17	0	0	0
10.1371/journal.pbio.0020143	2004-05-11T00:00:00+00:00	pbio	false	0	0	0	0	0	0	1	0	158	37	1765	0	0	0	0	0	0	0
10.1371/journal.pbio.0020144	2004-05-11T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	100	41	1810	0	0	0	0	0	0	0
10.1371/journal.pbio.0020145	2004-05-11T00:00:00+00:00	pbio	false	0	0	0	0	0	0	5	0	327	55	5394	3	3	1	0	0	0	0
10.1371/journal.pbio.0020146	2004-05-11T00:00:00+00:00	pbio	false	0	0	0	0	0	0	6	2	1356	103	21316	1	49	8	23	0	0	0
10.1371/journal.pbio.0020147	2004-05-11T00:00:00+00:00	pbio	false	0	0	0	0	0	0	3	0	106	41	1991	0	0	0	3	0	0	0
10.1371/journal.pbio.0020148	2004-05-11T00:00:00+00:00	pbio	false	0	0	0	0	0	0	9	0	982	66	8124	0	19	3	2	0	0	1
10.1371/journal.pbio.0020149	2004-05-11T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	116	37	1992	0	0	0	0	0	0	0
10.1371/journal.pbio.0020150	2004-06-15T00:00:00+00:00	pbio	false	0	0	1	0	0	0	8	0	515	46	4749	1	3	0	2	0	0	0
10.1371/journal.pbio.0020151	2004-05-11T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	168	54	2519	0	0	0	0	0	0	0
10.1371/journal.pbio.0020152	2004-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	4	0	385	37	2878	0	23	15	5	0	0	0
10.1371/journal.pbio.0020153	2004-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	5	0	578	41	3911	0	77	16	25	0	0	0
10.1371/journal.pbio.0020154	2004-05-11T00:00:00+00:00	pbio	false	0	0	0	0	0	0	1	0	109	36	1728	0	0	0	0	0	0	0
10.1371/journal.pbio.0020155	2004-06-15T00:00:00+00:00	pbio	8	0	0	0	0	0	0	10	0	363	39	3139	1	71	15	25	0	0	0
10.1371/journal.pbio.0020156	2004-05-11T00:00:00+00:00	pbio	false	0	0	0	0	0	0	6	0	216	58	4667	1	4	0	0	0	0	0
10.1371/journal.pbio.0020157	2004-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	3	0	314	67	7520	0	3	0	0	1	0	0
10.1371/journal.pbio.0020158	2004-07-13T00:00:00+00:00	pbio	6	0	0	0	0	0	0	5	0	706	42	4378	0	35	9	10	0	0	1
10.1371/journal.pbio.0020159	2004-05-11T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	181	42	2984	0	0	0	1	0	0	0
10.1371/journal.pbio.0020160	2004-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	13	0	1224	61	7394	2	99	22	31	0	0	0
10.1371/journal.pbio.0020161	2004-05-11T00:00:00+00:00	pbio	false	0	0	0	0	0	0	2	0	67	40	2334	0	0	0	0	0	0	0
10.1371/journal.pbio.0020162	2004-04-20T00:00:00+00:00	pbio	false	0	0	0	0	0	0	25	0	1735	80	33054	5	182	60	46	0	0	0
10.1371/journal.pbio.0020163	2004-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	26	1	1889	54	10611	2	102	22	29	0	0	0
10.1371/journal.pbio.0020164	2004-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	12	0	803	54	14553	3	16	4	5	0	0	0
10.1371/journal.pbio.0020165	2004-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	105	32	1319	0	0	0	0	0	0	0
10.1371/journal.pbio.0020166	2004-04-20T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	52	32	3658	0	0	0	1	0	0	0
10.1371/journal.pbio.0020167	2004-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	3	0	567	45	4557	0	56	6	15	0	0	0
10.1371/journal.pbio.0020168	2004-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	75	38	1495	0	0	0	0	0	0	0
10.1371/journal.pbio.0020169	2004-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	12	0	1181	42	5924	0	31	8	7	0	0	0
10.1371/journal.pbio.0020170	2004-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	2	0	71	42	1463	0	0	0	0	0	0	0
10.1371/journal.pbio.0020171	2004-07-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	6	0	1019	53	5471	0	107	38	45	0	0	0
10.1371/journal.pbio.0020172	2004-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	1	0	115	34	2281	0	0	0	0	0	0	1
10.1371/journal.pbio.0020173	2004-06-22T00:00:00+00:00	pbio	6	0	0	0	0	0	0	6	0	743	43	7074	0	29	8	16	0	0	0
10.1371/journal.pbio.0020174	2004-06-22T00:00:00+00:00	pbio	9	0	0	0	0	0	0	8	0	928	38	7542	0	35	6	19	0	0	0
10.1371/journal.pbio.0020175	2004-06-22T00:00:00+00:00	pbio	6	0	0	0	0	0	0	6	0	1033	44	8381	0	24	4	13	0	0	0
10.1371/journal.pbio.0020176	2004-06-15T00:00:00+00:00	pbio	false	0	1	0	0	0	0	2	0	1592	61	9313	2	82	5	18	0	0	0
10.1371/journal.pbio.0020177	2004-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	2	0	89	38	1593	0	0	0	0	0	0	0
10.1371/journal.pbio.0020178	2004-07-13T00:00:00+00:00	pbio	6	0	0	0	0	0	0	6	0	944	58	5615	1	41	18	12	0	0	0
10.1371/journal.pbio.0020179	2004-07-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	4	0	610	37	3820	0	47	15	20	0	0	0
10.1371/journal.pbio.0020180	2004-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	238	32	2190	0	0	0	0	0	0	0
10.1371/journal.pbio.0020181	2004-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	1	0	48	38	1227	0	0	0	0	0	0	0
10.1371/journal.pbio.0020182	2004-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	2	0	61	38	950	0	0	0	0	0	0	0
10.1371/journal.pbio.0020183	2004-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	13	0	772	116	19481	1	3	0	2	0	0	0
10.1371/journal.pbio.0020184	2004-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	1	0	181	41	2603	0	1	0	0	0	0	0
10.1371/journal.pbio.0020185	2004-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	80	33	972	0	0	0	0	0	0	0
10.1371/journal.pbio.0020186	2004-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	279	38	3228	0	71	0	2	0	0	0
10.1371/journal.pbio.0020187	2004-06-15T00:00:00+00:00	pbio	false	0	1	1	0	0	0	4	0	400	65	10921	0	0	0	3	0	0	1
10.1371/journal.pbio.0020188	2004-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	2	0	168	38	2724	0	0	0	0	0	0	0
10.1371/journal.pbio.0020189	2004-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	2	0	62	39	1295	0	0	0	0	0	0	0
10.1371/journal.pbio.0020190	2004-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	16	0	1511	60	8809	1	11	3	2	0	0	0
10.1371/journal.pbio.0020191	2004-04-27T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	65	33	1693	0	0	0	0	0	0	0
10.1371/journal.pbio.0020192	2004-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	113	34	3541	0	0	0	0	0	0	1
10.1371/journal.pbio.0020193	2004-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	55	34	958	0	0	0	0	0	0	0
10.1371/journal.pbio.0020194	2004-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	69	31	1596	0	0	0	0	0	0	0
10.1371/journal.pbio.0020195	2004-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	106	35	2666	0	0	0	0	0	0	0
10.1371/journal.pbio.0020196	2004-08-17T00:00:00+00:00	pbio	false	0	0	0	0	0	0	7	0	604	36	3628	0	60	11	16	0	0	0
10.1371/journal.pbio.0020197	2004-07-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	11	0	1864	90	14922	0	74	1	27	0	0	0
10.1371/journal.pbio.0020198	2004-07-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	10	0	1094	42	6481	2	153	47	62	0	0	0
10.1371/journal.pbio.0020199	2004-08-17T00:00:00+00:00	pbio	false	0	0	0	0	0	0	2	0	510	37	3695	0	13	2	8	0	0	0
10.1371/journal.pbio.0020200	2004-08-17T00:00:00+00:00	pbio	false	0	0	0	0	0	0	2	0	111	41	4097	0	0	1	0	0	0	0
10.1371/journal.pbio.0020203	2004-06-22T00:00:00+00:00	pbio	false	0	0	0	0	0	0	16	0	1714	64	13604	1	93	37	33	0	0	0
10.1371/journal.pbio.0020204	2004-07-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	30	35	1081	0	0	0	0	0	0	0
10.1371/journal.pbio.0020205	2004-07-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	50	35	1141	0	0	0	0	0	0	0
10.1371/journal.pbio.0020206	2004-07-13T00:00:00+00:00	pbio	false	0	0	1	0	0	0	21	0	1924	53	13209	11	78	18	34	0	0	4
10.1371/journal.pbio.0020207	2004-07-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	16	0	1772	71	15014	2	103	39	42	0	0	12
10.1371/journal.pbio.0020208	2004-07-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	216	42	3374	0	0	0	0	0	0	0
10.1371/journal.pbio.0020209	2004-07-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	185	51	2903	0	0	0	0	0	0	0
10.1371/journal.pbio.0020210	2004-07-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	4	0	96	37	2199	0	0	0	0	0	0	0
10.1371/journal.pbio.0020211	2004-07-13T00:00:00+00:00	pbio	6	0	0	0	0	0	0	12	0	717	38	4214	1	31	1	9	0	0	0
10.1371/journal.pbio.0020212	2004-07-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	10	0	821	66	6838	0	43	10	15	0	0	2
10.1371/journal.pbio.0020213	2004-07-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	5	0	315	48	4688	0	4	1	0	0	0	0
10.1371/journal.pbio.0020214	2004-07-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	3	0	134	41	3367	0	0	0	0	0	0	0
10.1371/journal.pbio.0020215	2004-07-13T00:00:00+00:00	pbio	false	0	0	1	0	0	0	2	0	366	41	3043	1	4	1	4	0	0	0
10.1371/journal.pbio.0020216	2004-07-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	7	0	290	40	3028	0	4	1	0	0	0	0
10.1371/journal.pbio.0020217	2004-08-17T00:00:00+00:00	pbio	false	0	0	0	0	0	0	9	0	1182	54	7778	0	79	6	35	0	0	0
10.1371/journal.pbio.0020218	2004-08-17T00:00:00+00:00	pbio	13	0	0	0	0	0	0	7	0	715	44	4815	1	37	5	16	0	0	0
10.1371/journal.pbio.0020219	2004-08-17T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	758	44	4995	1	41	8	14	0	0	0
10.1371/journal.pbio.0020220	2004-08-17T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	49	29	1193	0	0	0	0	0	0	0
10.1371/journal.pbio.0020221	2004-07-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	105	55	1879	0	0	0	0	0	0	0
10.1371/journal.pbio.0020222	2004-06-22T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	92	37	1931	0	0	0	0	0	0	0
10.1371/journal.pbio.0020223	2004-07-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	5	0	407	46	3381	0	4	0	3	0	0	0
10.1371/journal.pbio.0020224	2004-08-17T00:00:00+00:00	pbio	false	0	0	0	0	0	0	3	0	312	34	2450	0	6	0	2	0	0	0
10.1371/journal.pbio.0020225	2004-08-17T00:00:00+00:00	pbio	12	0	0	0	0	0	0	16	0	779	52	8619	0	25	4	7	0	0	0
10.1371/journal.pbio.0020226	2004-07-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	44	41	1015	0	0	0	0	0	0	0
10.1371/journal.pbio.0020227	2004-07-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	133	37	1844	0	0	0	1	0	0	0
10.1371/journal.pbio.0020228	2004-07-13T00:00:00+00:00	pbio	false	0	0	1	0	0	0	3	0	387	49	6203	0	3	0	0	0	0	0
10.1371/journal.pbio.0020229	2004-06-15T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	37	39	996	0	0	0	0	0	0	0
10.1371/journal.pbio.0020230	2004-06-22T00:00:00+00:00	pbio	false	0	0	0	0	0	0	10	0	1288	50	8163	0	43	6	20	0	0	0
10.1371/journal.pbio.0020231	2004-08-24T00:00:00+00:00	pbio	9	0	0	0	0	0	0	6	0	492	44	3535	0	67	15	19	0	0	0
10.1371/journal.pbio.0020232	2004-08-17T00:00:00+00:00	pbio	false	0	0	0	0	0	0	6	0	762	38	4802	1	13	2	3	0	0	0
10.1371/journal.pbio.0020233	2004-06-29T00:00:00+00:00	pbio	false	0	0	0	0	0	0	5	0	474	38	3752	0	36	12	12	0	0	0
10.1371/journal.pbio.0020234	2004-08-17T00:00:00+00:00	pbio	false	0	0	0	0	0	0	12	0	1732	66	10518	3	296	120	120	0	0	0
10.1371/journal.pbio.0020235	2004-08-17T00:00:00+00:00	pbio	false	0	0	0	0	0	0	9	0	629	45	3626	0	26	9	12	0	0	0
10.1371/journal.pbio.0020236	2004-07-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	164	38	2816	0	0	0	0	0	0	0
10.1371/journal.pbio.0020237	2004-08-17T00:00:00+00:00	pbio	false	0	0	0	0	0	0	4	0	765	44	4358	0	33	6	13	0	0	0
10.1371/journal.pbio.0020238	2004-07-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	57	35	1410	0	0	0	0	0	0	0
10.1371/journal.pbio.0020239	2004-07-20T00:00:00+00:00	pbio	14	0	0	0	0	0	0	6	0	1457	56	11147	0	68	15	24	0	0	0
10.1371/journal.pbio.0020240	2004-08-17T00:00:00+00:00	pbio	false	0	0	0	0	0	0	8	0	1171	45	5933	1	126	40	42	0	0	0
10.1371/journal.pbio.0020241	2004-08-17T00:00:00+00:00	pbio	false	0	0	0	0	0	0	6	0	649	44	4748	0	10	2	4	0	0	0
10.1371/journal.pbio.0020242	2004-08-17T00:00:00+00:00	pbio	false	0	0	0	0	0	0	4	0	683	39	3372	0	37	15	13	0	0	0
10.1371/journal.pbio.0020243	2004-08-17T00:00:00+00:00	pbio	false	0	0	0	0	0	0	3	0	571	42	3743	0	76	12	30	0	0	0
10.1371/journal.pbio.0020244	2004-07-20T00:00:00+00:00	pbio	false	0	0	0	0	0	0	4	0	468	36	4019	0	41	9	9	0	0	0
10.1371/journal.pbio.0020245	2004-08-24T00:00:00+00:00	pbio	false	0	0	0	0	0	0	14	0	1216	57	6194	0	63	6	20	0	0	0
10.1371/journal.pbio.0020246	2004-08-17T00:00:00+00:00	pbio	10	0	0	0	0	0	0	6	2	679	46	3792	1	59	24	19	0	0	0
10.1371/journal.pbio.0020247	2004-06-29T00:00:00+00:00	pbio	false	0	0	0	0	0	0	14	0	2790	86	14234	1	138	67	38	0	0	2
10.1371/journal.pbio.0020248	2004-08-24T00:00:00+00:00	pbio	false	0	0	0	0	0	0	17	0	860	69	5592	0	63	3	37	0	0	0
10.1371/journal.pbio.0020249	2004-06-22T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	168	31	2820	0	0	0	0	0	0	0
10.1371/journal.pbio.0020250	2004-08-17T00:00:00+00:00	pbio	false	0	0	0	0	0	0	1	0	132	35	3669	0	0	0	0	0	0	0
10.1371/journal.pbio.0020251	2004-06-22T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	164	30	2239	0	0	0	0	0	0	0
10.1371/journal.pbio.0020253	2004-06-29T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	83	36	1539	0	0	0	3	0	0	0
10.1371/journal.pbio.0020254	2004-08-17T00:00:00+00:00	pbio	false	0	0	0	0	0	0	7	0	56	31	947	0	0	0	0	0	0	0
10.1371/journal.pbio.0020255	2004-08-17T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	53	37	1000	0	0	0	0	0	0	0
10.1371/journal.pbio.0020256	2004-07-13T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	58	37	1079	0	0	0	0	0	0	0
10.1371/journal.pbio.0020257	2004-08-31T00:00:00+00:00	pbio	10	0	0	0	0	0	0	8	0	768	38	4520	3	30	11	10	0	0	0
10.1371/journal.pbio.0020258	2004-08-24T00:00:00+00:00	pbio	8	0	0	0	0	0	0	9	0	2233	69	9043	2	116	30	56	0	0	0
10.1371/journal.pbio.0020259	2004-07-27T00:00:00+00:00	pbio	6	0	0	0	0	0	0	11	0	1239	53	7736	4	155	66	51	0	0	0
10.1371/journal.pbio.0020260	2004-07-27T00:00:00+00:00	pbio	false	0	0	0	0	0	0	5	0	524	36	3453	0	61	23	22	0	0	0
10.1371/journal.pbio.0020261	2004-08-24T00:00:00+00:00	pbio	false	0	0	0	0	0	0	10	0	1130	54	5801	1	49	17	18	0	0	1
10.1371/journal.pbio.0020262	2004-08-17T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	71	36	3963	0	0	0	0	0	0	0
10.1371/journal.pbio.0020263	2004-09-14T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	117	35	2516	1	0	0	0	0	0	0
10.1371/journal.pbio.0020264	2004-08-24T00:00:00+00:00	pbio	10	0	0	0	0	0	0	28	0	680	39	3544	3	43	10	12	0	0	0
10.1371/journal.pbio.0020265	2004-06-29T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	160	39	1880	0	0	0	0	0	0	0
10.1371/journal.pbio.0020266	2004-08-17T00:00:00+00:00	pbio	false	0	0	0	0	0	0	0	0	103	31	1745	0	0	0	0	0	0	0
10.1371/journal.pbio.0020267	2004-08-17T00:00:00+00:00	pbio	false	0	0	0	0	0	0	6	0	583	50	11518	0	0	0	0	0	0	4
