Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Publisher,ISSN,ISBN,CODEN,DOI,PubMed ID,Abbreviated Source Title,Document Type,Source
"Bayle J., Fitch J., Jacobsen K., Kumar R., Lafyatis R., Lemaire R.",Increased expression of Wnt2 and SFRP4 in Tsk mouse skin: Role of Wnt signaling in altered dermal fibrillin deposition and systemic sclerosis,2008,Journal of Investigative Dermatology,128,4,,871,881,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-40649105572&partnerID=40&md5=7e51e3a75b93c7b083b787f2ca432836,,0022202X,,JIDEA,10.1038/sj.jid.5701101,17943183,Journal of Investigative Dermatology,Article,Scopus
"Stevens T., Krantz Q.T., Linak W.P., Hester S., Gilmour M.I.",Increased transcription of immune and metabolic pathways in naïve and allergic mice exposed to diesel exhaust,2008,Toxicological Sciences,102,2,,359,370,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-40949089612&partnerID=40&md5=6a1a179395bf26b9ca04d23722672b5d,,10966080,,TOSCF,10.1093/toxsci/kfn006,18192680,Toxicological Sciences,Article,Scopus
"Miyagawa Y., Okita H., Nakaijima H., Horiuchi Y., Sato B., Taguchi T., Toyoda M., Katagiri Y.U., Fujimoto J., Hata J.-I., Umezawa A., Kiyokawa N.",Inducible expression of chimeric EWS/ETS proteins confers Ewing's family tumor-like phenotypes to human mesenchymal progenitor cells,2008,Molecular and Cellular Biology,28,7,,2125,2137,,13,http://www.scopus.com/inward/record.url?eid=2-s2.0-41149089612&partnerID=40&md5=d0f6bdb7fcfcb9bcc678cfe16cdf3fc2,,2707306,,MCEBD,10.1128/MCB.00740-07,18212050,Molecular and Cellular Biology,Article,Scopus
"Martinez S.C., Tanabe K., Cras-Meneur C., Abumrad N.A., Bernal-Mizrachi E., Permutt M.A.",Inhibition of foxo1 protects pancreatic islet β-cells against fatty acid and endoplasmic reticulum stress-induced apoptosis,2008,Diabetes,57,4,,846,859,,21,http://www.scopus.com/inward/record.url?eid=2-s2.0-42449126643&partnerID=40&md5=cff9f3a6fa339116502f4ee82b02db8f,,121797,,DIAEA,10.2337/db07-0595,18174526,Diabetes,Article,Scopus
"Luceri C., Giovannelli L., Pitozzi V., Toti S., Castagnini C., Routaboul J.-M., Lepiniec L., Larrosa M., Dolara P.",Liver and colon DNA oxidative damage and gene expression profiles of rats fed Arabidopsis thaliana mutant seeds containing contrasted flavonoids,2008,Food and Chemical Toxicology,46,4,,1213,1220,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-39149100674&partnerID=40&md5=5daeba4b8eef8a48e55d48cd059b0f38,,2786915,,FCTOD,10.1016/j.fct.2007.10.007,18035473,Food and Chemical Toxicology,Article,Scopus
"Falk M.J., Zhang Z., Rosenjack J.R., Nissim I., Daikhin E., Nissim I., Sedensky M.M., Yudkoff M., Morgan P.G.",Metabolic pathway profiling of mitochondrial respiratory chain mutants in C. elegans,2008,Molecular Genetics and Metabolism,93,4,,388,397,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-40849113097&partnerID=40&md5=750e7b3123ab953c2231ad37fe0844ee,,10967192,,MGMEF,10.1016/j.ymgme.2007.11.007,18178500,Molecular Genetics and Metabolism,Article,Scopus
"Ivanovska I., Ball A.S., Diaz R.L., Magnus J.F., Kibukawa M., Schelter J.M., Kobayashi S.V., Lim L., Burchard J., Jackson A.L., Linsley P.S., Cleary M.A.",MicroRNAs in the miR-106b family regulate p21/CDKN1A and promote cell cycle progression,2008,Molecular and Cellular Biology,28,7,,2167,2174,,62,http://www.scopus.com/inward/record.url?eid=2-s2.0-41149101523&partnerID=40&md5=a728446bf7722bed519b352a98dd2a59,,2707306,,MCEBD,10.1128/MCB.01977-07,18212054,Molecular and Cellular Biology,Article,Scopus
"Marcon E., Babak T., Chua G., Hughes T., Moens P.B.",miRNA and piRNA localization in the male mammalian meiotic nucleus,2008,Chromosome Research,16,2,,243,260,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-40349090024&partnerID=40&md5=ec2dbb0219219d76e9d279b407fb38f7,,9673849,,CRRSE,10.1007/s10577-007-1190-6,18204908,Chromosome Research,Article,Scopus
"Meng K.T., Vigne J.-L., Yu J., Taylor R.N.",Natural and recombinant human glycodelin activate a proapoptotic gene cascade in monocyte cells,2008,Journal of Leukocyte Biology,83,4,,843,852,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-44449163596&partnerID=40&md5=dc0697baf1ce9d27f5856b0fd0d41eed,,7415400,,JLBIE,10.1189/jlb.0406291,18203874,Journal of Leukocyte Biology,Article,Scopus
"Salati S., Zini R., Bianchi E., Testa A., Mavilio F., Manfredini R., Ferrari S.",Role of CD34 antigen in myeloid differentiation of human hematopoietic progenitor cells,2008,Stem Cells,26,4,,950,959,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-49249087228&partnerID=40&md5=fd3d26ff802ca46ba25d271954ee1b7b,,10665099,,STCEE,10.1634/stemcells.2007-0597,18192237,Stem Cells,Article,Scopus
"Fowlkes J.L., Bunn R.C., Liu L., Wahl E.C., Coleman H.N., Cockrell G.E., Perrien D.S., Lumpkin Jr. C.K., Thrailkill K.M.",Runt-related transcription factor 2 (RUNX2) and RUNX2-related osteogenic genes are down-regulated throughout osteogenesis in type 1 diabetes mellitus,2008,Endocrinology,149,4,,1697,1704,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-41549160278&partnerID=40&md5=105eb0f79e8262c1fe3e44c1ca123250,,137227,,ENDOA,10.1210/en.2007-1408,18162513,Endocrinology,Article,Scopus
"Tuomisto T.T., Lumivuori H., Kansanen E., Hakkinen S.-K., Turunen M.P., Van Thienen J.V., Horrevoets A.J., Levonen A.-L., Yla-Herttuala S.","Simvastatin has an anti-inflammatory effect on macrophages via upregulation of an atheroprotective transcription factor, Kruppel-like factor 2",2008,Cardiovascular Research,78,1,,175,184,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-41149135364&partnerID=40&md5=32aecfc82ed3a8bc14a25497d0d8fce5,,86363,,CVREA,10.1093/cvr/cvn007,18192240,Cardiovascular Research,Article,Scopus
"Shivaswamy S., Iyer V.R.",Stress-dependent dynamics of global chromatin remodeling in yeast: Dual role for SWI/SNF in the heat shock stress response,2008,Molecular and Cellular Biology,28,7,,2221,2234,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-41149092355&partnerID=40&md5=53ffd414f613d4dd4dcdf2231f21bb55,,2707306,,MCEBD,10.1128/MCB.01659-07,18212068,Molecular and Cellular Biology,Article,Scopus
"Krause K., Eszlinger M., Gimm O., Karger S., Engelhardt C., Dralle H., Fuhrer D.",TFF3-based candidate gene discrimination of benign and malignant thyroid tumors in a region with borderline iodine deficiency,2008,Journal of Clinical Endocrinology and Metabolism,93,4,,1390,1393,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-42049095508&partnerID=40&md5=1a279c5b3a549c2512d4c90b317d7321,,0021972X,,JCEMA,10.1210/jc.2006-1255,18198227,Journal of Clinical Endocrinology and Metabolism,Article,Scopus
"You J., Nguyen A.V., Albers C.G., Lin F., Holcombe R.F.",Wnt pathway-related gene expression in inflammatory bowel disease,2008,Digestive Diseases and Sciences,53,4,,1013,1019,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-40749160959&partnerID=40&md5=1d21b3c326ec62b3fb506cc3c2c49465,,1632116,,DDSCD,10.1007/s10620-007-9973-3,17939044,Digestive Diseases and Sciences,Article,Scopus
"Lanza A., Cirillo N., Rossiello R., Rienzo M., Cutillo L., Casamassimi A., De Nigris F., Schiano C., Rossiello L., Femiano F., Gombos F., Napoli C.",Evidence of key role of Cdk2 overexpression in pemphigus vulgaris,2008,Journal of Biological Chemistry,283,13,,8736,8745,,9,http://www.scopus.com/inward/record.url?eid=2-s2.0-43749105814&partnerID=40&md5=79a12064cbf05d6af56c83b726d97d54,,219258,,JBCHA,10.1074/jbc.M702186200,18199752,Journal of Biological Chemistry,Article,Scopus
"Dallagiovanna B., Correa A., Probst C.M., Holetz F., Smircich P., De Aguiar A.M., Mansur F., Da Silva C.V., Mortara R.A., Garat B., Buck G.A., Goldenberg S., Krieger M.A.","Functional genomic characterization of mRNAs associated with TcPUF6, a pumilio-like protein from Trypanosoma cruzi",2008,Journal of Biological Chemistry,283,13,,8266,8273,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-43749118714&partnerID=40&md5=98f2252afa2ebd3d8ca33a2b5f94a82f,,219258,,JBCHA,10.1074/jbc.M703097200,18056709,Journal of Biological Chemistry,Article,Scopus
"Pearson J.L., Robinson T.J., Munoz M.J., Kornblihtt A.R., Garcia-Blanco M.A.",Identification of the cellular targets of the transcription factor TCERG1 reveals a prevalent role in mrna processing,2008,Journal of Biological Chemistry,283,12,,7949,7961,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-43149086129&partnerID=40&md5=77ce3570daf4fa7bf15690f9d1251abf,,219258,,JBCHA,10.1074/jbc.M709402200,18187414,Journal of Biological Chemistry,Article,Scopus
"Tsuneyoshi N., Sumi T., Onda H., Nojima H., Nakatsuji N., Suemori H.",PRDM14 suppresses expression of differentiation marker genes in human embryonic stem cells,2008,Biochemical and Biophysical Research Communications,367,4,,899,905,,9,http://www.scopus.com/inward/record.url?eid=2-s2.0-38649099989&partnerID=40&md5=0f29247be8ff4896159a3031e8406025,,0006291X,,BBRCA,10.1016/j.bbrc.2007.12.189,18194669,Biochemical and Biophysical Research Communications,Article,Scopus
"Mikami-Terao Y., Akiyama M., Yuza Y., Yanagisawa T., Yamada O., Yamada H.",Antitumor activity of G-quadruplex-interactive agent TMPyP4 in K562 leukemic cells,2008,Cancer Letters,261,2,,226,234,,12,http://www.scopus.com/inward/record.url?eid=2-s2.0-39149144832&partnerID=40&md5=b89ec61ca396ab3283061d79481bb97f,,3043835,,CALED,10.1016/j.canlet.2007.11.017,18096315,Cancer Letters,Article,Scopus
"Ahlborn G.J., Nelson G.M., Ward W.O., Knapp G., Allen J.W., Ouyang M., Roop B.C., Chen Y., O'Brien T., Kitchin K.T., Delker D.A.",Dose response evaluation of gene expression profiles in the skin of K6/ODC mice exposed to sodium arsenite,2008,Toxicology and Applied Pharmacology,227,3,,400,416,,9,http://www.scopus.com/inward/record.url?eid=2-s2.0-39849088709&partnerID=40&md5=e1cd68e10762139a8a300b0f308095d8,,0041008X,,TXAPA,10.1016/j.taap.2007.10.029,18191166,Toxicology and Applied Pharmacology,Article,Scopus
"Garzon R., Volinia S., Liu C.-G., Fernandez-Cymering C., Palumbo T., Pichiorri F., Fabbri M., Coombes K., Alder H., Nakamura T., Flomenberg N., Marcucci G., Calin G.A., Kornblau S.M., Kantarjian H., Bloomfield C.D., Andreeff M., Croce C.M.",MicroRNA signatures associated with cytogenetics and prognosis in acute myeloid leukemia,2008,Blood,111,6,,3183,3189,,59,http://www.scopus.com/inward/record.url?eid=2-s2.0-42449141513&partnerID=40&md5=0fd9b53b32a869872790bd957c1a5efd,,64971,,BLOOA,10.1182/blood-2007-07-098749,18187662,Blood,Article,Scopus
"Tun H.W., Personett D., Baskerville K.A., Menke D.M., Jaeckle K.A., Kreinest P., Edenfield B., Zubair A.C., O'Neill B.P., Lai W.R., Park P.J., McKinney M.",Pathway analysis of primary central nervous system lymphoma,2008,Blood,111,6,,3200,3210,,11,http://www.scopus.com/inward/record.url?eid=2-s2.0-42449093305&partnerID=40&md5=55fcf46c013bee06e71cb57a005c752e,,64971,,BLOOA,10.1182/blood-2007-10-119099,18184868,Blood,Article,Scopus
"Bye A., Langaas M., Hoydal M.A., Kemi O.J., Heinrich G., Koch L.G., Britton S.L., Najjar S.M., Ellingsen O., Wisloff U.",Aerobic capacity-dependent differences in cardiac gene expression,2008,Physiological Genomics,33,1,,100,109,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-41449090971&partnerID=40&md5=a06ef85bd89b80e1bf82430d455caad7,,10948341,,PHGEF,10.1152/physiolgenomics.00269.2007,18171719,Physiological Genomics,Article,Scopus
"Li Z., Wang C., Jiao X., Katiyar S., Casimiro M.C., Prendergast G.C., Powell M.J., Pestell R.G.",Alternate cyclin D1 mRNA splicing modulates p27<sup>KIP1</sup> binding and cell migration,2008,Journal of Biological Chemistry,283,11,,7007,7015,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-43749108882&partnerID=40&md5=617ebd9d916ee626d9b5e0da2def149a,,219258,,JBCHA,10.1074/jbc.M706992200,18180298,Journal of Biological Chemistry,Article,Scopus
"Bai Y., Ahmad U., Wang Y., Li J.H., Choy J.C., Kim R.W., Kirkiles-Smith N., Maher S.E., Karras J.G., Bennett C.F., Bothwell A.L.M., Pober J.S., Tellides G.",Interferon-γ induces X-linked inhibitor of apoptosis-associated factor-1 and noxa expression and potentiates human vascular smooth muscle cell apoptosis by STAT3 activation,2008,Journal of Biological Chemistry,283,11,,6832,6842,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-43749103819&partnerID=40&md5=a8efc42dbad39bb8bb04b032ff608e6c,,219258,,JBCHA,10.1074/jbc.M706021200,18192275,Journal of Biological Chemistry,Article,Scopus
"Raggatt L.J., Qin L., Tamasi J., Jefcoat Jr. S.C., Shimizu E., Selvamurugan N., Liew F.Y., Bevelock L., Feyen J.H.M., Partridge N.C.",Interleukin-18 is regulated by parathyroid hormone and is required for its bone anabolic actions,2008,Journal of Biological Chemistry,283,11,,6790,6798,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-43749120534&partnerID=40&md5=0388fe6dd18d3b66fd7e0f5b3d87cb3e,,219258,,JBCHA,10.1074/jbc.M709909200,18165223,Journal of Biological Chemistry,Article,Scopus
"Meran S., Thomas D.W., Stephens P., Enoch S., Martin J., Steadman R., Phillips A.O.",Hyaluronan facilitates transforming growth factor-β<sub>1</sub>- mediated fibroblast proliferation,2008,Journal of Biological Chemistry,283,10,,6530,6545,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-44449085517&partnerID=40&md5=564a65b691a28c5fed1e73817ff30c3e,,219258,,JBCHA,10.1074/jbc.M704819200,18174158,Journal of Biological Chemistry,Article,Scopus
"Cao J., Chiarelli C., Richman O., Zarrabi K., Kozarekar P., Zucker S.",Membrane type 1 matrix metalloproteinase induces epithelial-to-mesenchymal transition in prostate cancer,2008,Journal of Biological Chemistry,283,10,,6232,6240,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-44449173164&partnerID=40&md5=91e1bb9a6f7cb1ddedb979883d4ac062,,219258,,JBCHA,10.1074/jbc.M705759200,18174174,Journal of Biological Chemistry,Article,Scopus
"Golnitz U., Albrecht L., Wunderlich G.",Var transcription profiling of Plasmodium falciparum 3D7: Assignment of cytoadherent phenotypes to dominant transcripts,2008,Malaria Journal,7,,14,,,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-40149088787&partnerID=40&md5=f95de6479b6ee477437291fd7c1114cd,,14752875,,,10.1186/1475-2875-7-14,18194571,Malaria Journal,Article,Scopus
"Wright C., Bergstrom D., Dai H., Marton M., Morris M., Tokiwa G., Wang Y., Fare T.",Characterization of globin RNA interference in gene expression profiling of whole-blood samples,2008,Clinical Chemistry,54,2,,396,405,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-39749133586&partnerID=40&md5=6a9b67ced1337c42eac8f2c8912aef6a,,99147,,CLCHA,10.1373/clinchem.2007.093419,18089658,Clinical Chemistry,Article,Scopus
"Healan-Greenberg C., Waring J.F., Kempf D.J., Blomme E.A.G., Tirona R.G., Kim R.B.",A human immunodeficiency virus protease inhibitor is a novel functional inhibitor of human pregnane X receptor,2008,Drug Metabolism and Disposition,36,3,,500,507,,8,http://www.scopus.com/inward/record.url?eid=2-s2.0-40849083767&partnerID=40&md5=4641cf36a04090641459a9cd5bb90526,,909556,,DMDSA,10.1124/dmd.107.019547,18096673,Drug Metabolism and Disposition,Article,Scopus
"Ezawa S., Suzuki N., Ohie S., Higashiguchi A., Hosoi F., Kitazato K., Susumu N., Aoki D.","A synthetic retinoid, TAC-101 (4-[3,5-bis (trimethylsilyl) benzamido] benzoic acid), plus cisplatin: Potential new therapy for ovarian clear cell adenocarcinoma",2008,Gynecologic Oncology,108,,,627,631,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-39149110643&partnerID=40&md5=f3d3a13da61248a5aa568cc3360934db,,908258,,GYNOA,10.1016/j.ygyno.2007.10.019,18048092,Gynecologic Oncology,Article,Scopus
"Williamson Y.M., Gowrisankar R., Longo D.L., Facklam R., Gipson I.K., Ades E.P., Carlone G.M., Sampson J.S.",Adherence of nontypeable Streptococcus pneumoniae to human conjunctival epithelial cells,2008,Microbial Pathogenesis,44,3,,175,185,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-38549141930&partnerID=40&md5=c3364ed116cd55ce9688291bf2ae872f,,8824010,,MIPAE,10.1016/j.micpath.2007.08.016,17936571,Microbial Pathogenesis,Article,Scopus
"Aravindan N., Madhusoodhanan R., Natarajan M., Herman T.S.",Alteration of apoptotic signaling molecules as a function of time after radiation in human neuroblastoma cells,2008,Molecular and Cellular Biochemistry,310,2-Jan,,167,179,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-39949083227&partnerID=40&md5=d2fe4fbf7d815f2e7164f256a5a5718e,,3008177,,MCBIB,10.1007/s11010-007-9678-0,18066712,Molecular and Cellular Biochemistry,Article,Scopus
"Bohling S.D., Jenson S.D., Crockett D.K., Schumacher J.A., Elenitoba-Johnson K.S.J., Lim M.S.",Analysis of gene expression profile of TPM3-ALK positive anaplastic large cell lymphoma reveals overlapping and unique patterns with that of NPM-ALK positive anaplastic large cell lymphoma,2008,Leukemia Research,32,3,,383,393,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-39749126476&partnerID=40&md5=bb57bb206789d987ece0f7890712c678,,1452126,,LERED,10.1016/j.leukres.2007.07.012,17720243,Leukemia Research,Article,Scopus
"Guo B., Wang Y., Shi F., Barton Y.-W., Plummer P., Reynolds D.L., Nettleton D., Grinnage-Pulley T., Lin J., Zhang Q.",CmeR functions as a pleiotropic regulator and is required for optimal colonization of Campylobacter jejuni in vivo,2008,Journal of Bacteriology,190,6,,1879,1890,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-40449083654&partnerID=40&md5=f8e40813fb400f7163a1ab7fb417d7c8,,219193,,JOBAA,10.1128/JB.01796-07,18178742,Journal of Bacteriology,Article,Scopus
"Gramolini A.O., Kislinger T., Alikhani-Koopaei R., Fong V., Thompson N.J., Isserlin R., Sharma P., Oudit G.Y., Trivieri M.G., Fagan A., Kannan A., Higgins D.G., Huedig H., Hess G., Arab S., Seidman J.G., Seidman C.E., Frey B., Perry M., Backx P.H., Liu P.P., MacLennan D.H., Emili A.",Comparative proteomics profiling of a phospholamban mutant mouse model of dilated cardiomyopathy reveals progressive intracellular stress responses,2008,Molecular and Cellular Proteomics,7,3,,519,533,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-41549150673&partnerID=40&md5=e0392b13593241c23e885255b97d13d3,,15359476,,MCPOB,10.1074/mcp.M700245-MCP200,18056057,Molecular and Cellular Proteomics,Article,Scopus
"Gregory D.J., Sladek R., Olivier M., Matlashewski G.",Comparison of the effects of Leishmania major or Leishmania donovani infection on macrophage gene expression,2008,Infection and Immunity,76,3,,1186,1192,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-40749112352&partnerID=40&md5=11755f349785cdc9f25b956319c4a324,,199567,,INFIB,10.1128/IAI.01320-07,18086813,Infection and Immunity,Article,Scopus
"Wang L., Allmann S., Wu J., Baldwin I.T.",Comparisons of LIPOXYGENASE3- and JASMONATE-RESISTANT4/6-silenced plants reveal that jasmonic acid and jasmonic acid-amino acid conjugates play different roles in herbivore resistance of Nicotiana attenuata.,2008,Plant physiology,146,3,,904,915,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-44449174197&partnerID=40&md5=a3b7685291f383ce5f1fd7e646f4f71b,,320889,,,10.1104/pp.107.109264,18065562,Plant physiology,Article,Scopus
"Wang L., Allmann S., Wu J., Baldwin I.T.",Comparisons of LIPOXYGENASE3- and JASMONATE-RESISTANT4/6-silenced plants reveal that jasmonic acid and jasmonic acid-amino acid conjugates play different roles in herbivore resistance of Nicotiana attenuata,2008,Plant Physiology,146,3,,904,915,,24,http://www.scopus.com/inward/record.url?eid=2-s2.0-48949107756&partnerID=40&md5=3690c2878db8f41dc70657d5fdff1118,,320889,,PLPHA,10.1104/pp.107.109264,18065562,Plant Physiology,Article,Scopus
